;Nazwa;Kategoria;zdjecie;Cena zawiera podatek. (brutto);Opis
427;  Industrialna lampa sufitowa Barnstaple 2-pkt. ;40;"https://lw-cdn.com/images/81412931BD5B/k_986f7b9210cd6cbfa942fa85bb7076b6;w_353;h_353;q_70/industrialna-lampa-sufitowa-barnstaple-2-pkt.jpg"; 365,77zł ;2-punktowa lampa sufitowa Barnstaple w stylu vintage  Rozeta sufitowa tej 2-punktowej lampy sufitowej Barnstaple wykonana jest z metalu i brązowej płyty drewnianej opatrzonej laserunkiem. Dwa stalowe klosze w stylu vintage, ocynkowane i wyglądające na zużyte, mogą być obracane wedle upodobania użytkownika i oraz ustawiane i blokowane pod żądanym kątem za pomocą dwóch czarnych pokręteł regulacyjnych.   2-punktowa lampa sufitowa Barnstaple zapewnia w ten sposób ukierunkowane oświetlenie i dzięki modnemu designowi w stylu vintage doskonale podkreśla sufit. 
428;  Lampa kuchenna Julin w stylu vintage, czteropunkt. ;40;"https://lw-cdn.com/images/3DD69BF778BA/k_23ec00410c6afb84852daf5e9f238569;w_353;h_353;q_70/lampa-kuchenna-julin-w-stylu-vintage-czteropunkt.jpg"; Special Price  343,82zł ;Julin - srebrna kuchenna lampa w stylu vintage z czterema metalowymi kloszami  Swój wygląd w stylu vintage lampa kuchenna Julin zawdzięcza temu, że wewnętrzna część kloszy jest nieregularnie pokryta srebrną folią, co sprawia wrażenie łuszczenia się farby. Zewnętrzna część kloszy oraz reszta oprawy ma matowe niklowe wykończenie. Ponadto każdy klosz można w zależności od potrzeb obracać i odchylać. Do ogólnego oświetlenia podstawowego w kuchni!  Pobierz:   Instrukcja obsługi                    (254 KB) 
429;  3-punktowa lampa sufitowa easydim Ebbi z LED ;40;"https://lw-cdn.com/images/4225E7522526/k_9dfe4ec13fe36799050e3e1ee8f25648;w_353;h_353;q_70/3-punktowa-lampa-sufitowa-easydim-ebbi-z-led.jpg"; Special Price  286,91zł ;Lampa sufitowa easydim Ebbi o nostalgicznym wyglądzie, z trzema kloszami  Ta lampa sufitowa LED Ebbi wywołuje niewątpliwie nostalgiczny, jeśli nawet nie wręcz przemysłowy efekt. Lampa ma trzy cylindryczne klosze, które, tak jak podstawa, wykonane są z metalu i wyglądają prawie jak puszki. Ponadto klosze z przodu mają osłonę z siatki, która dopełnia całości strony wizualnej lampy.   Z technicznego punktu widzenia należy wspomnieć, że lampa sufitowa LED jest wyposażona w funkcjonalne żarówki easydim, które wykorzystują innowacyjną technologię przyciemniania. Minęły czasy, kiedy do regulacji jasności na ścianie potrzebny był stale zainstalowany ściemniacz. W dzisiejszych czasach potrzebny jest jedynie zwykły przełącznik na ścianie, czego imponujący dowód stanowi technologia easydim. Wyłącznik może być używany do załączania i wyłączania, ale również do ściemniania światła, jeśli tylko lampa sufitowa LED została uprzednio załączona. Następnie dwa razy szybko (w odstępie dwóch sekund) nacisnąć przycisk, a wówczas stopniowo zmniejszy się jasność do 10 % wartości maksymalnej. Jeśli chcesz zatrzymać proces i ustalić poziom jasności, ponownie dwa razy szybko po sobie naciśnij przełącznik lampy.  Pobierz:   Instrukcja obsługi                    (698 KB) 
430;  Spot sufitowy Henega, reflektor, czarny, 3-pkt. ;40;"https://lw-cdn.com/images/3BCBD78C773C/k_f5282282a9f53b2dc02d46a28bc1ac54;w_353;h_353;q_70/spot-sufitowy-henega-reflektor-czarny-3-pkt.jpg"; Special Price  416,99zł ;3-punktowy reflektor sufitowy Henega z trzema czarnymi kloszami o wyglądzie reflektora  Henega jest lampą w stylu vintage, ponieważ trzy klosze, które można ustawiać na różne sposoby, wywołują skojarzenia ze starymi reflektorami, zwłaszcza tymi znanymi ze starych samochodów. Aby uzyskać niezwykle autentyczny wygląd, poryflowane zostało także szkło pełniące rolę pokrywy nad żarówkami. Dlatego Henega jest hołdem składanym minionym czasom, a lampa sufitowa ma piękny, nostalgiczny wygląd, który zawsze zyskuje pozytywne opinie i nadaje wnętrzom indywidualnego charakteru. Warta zobaczenia atrakcja! Pobierz:   Instrukcja obsługi                    (424 KB) 
575;  Lampa sufitowa P1B, biała ;48;"https://lw-cdn.com/images/51475BF4423C/k_70fb48e16976b384ef824adfa0efb1bb;w_353;h_353;q_70/lampa-sufitowa-p1b-biala.jpg"; 47,07zł ;
576;  Lampa sufitowa Cleo, Ø 50cm, biała ;48;"https://lw-cdn.com/images/E8E681A3E439/k_8110e60b5f0a4a541380e044a82e28c1;w_353;h_353;q_70/lampa-sufitowa-cleo-o-50cm-biala.jpg"; 326,75zł ;
577;  Szklana lampa sufitowa LED Toan, IP44, ściemniana ;48;"https://lw-cdn.com/images/7DFDE8A13A47/k_3ead55ea4450e8769df04adb89018f2e;w_353;h_353;q_70/szklana-lampa-sufitowa-led-toan-ip44-sciemniana.jpg"; 178,78zł ;Szklana lampa sufitowa LED Toan o okrągłym kształcie, przeznaczona do łazienki, ściemniana ściemniaczem ściennym  Toan ma stosunkowo płaski szklany klosz i można ją łatwo dopasować do wystroju wielu pomieszczeń, ponieważ konstrukcja tej lampy sufitowej LED jest bardzo prosta. Lampa ta została jednak zaprojektowana przede wszystkim do stosowania w łazienkach i innych pomieszczeniach o podwyższonej wilgotności, ponieważ stopień ochrony IP44 zapewnia wystarczającą ochronę przed wilgocią i brudem.   Lampa sufitowa LED Toan jest wyposażona w specjalną technologię ściemniania, która może być sterowana za pomocą przełącznika ściennego. Zapewnia ona szczególnie komfortowe oświetlanie łazienki. Korzystając z tej technologii można trójstopniowo regulować jasność energooszczędnych diod LED.  Pobierz:   Instrukcja obsługi                    (471 KB) 
578;  Okrągła lampa sufitowa Amilia, IP44 ;48;"https://lw-cdn.com/images/4B229DDEC8A6/k_dde24edde9fe85831498a27feaf42a83;w_353;h_353;q_70/okragla-lampa-sufitowa-amilia-ip44.jpg"; Special Price  153,58zł ;Okrągła lampa sufitowa Amilia ze szklanym kloszem i stopniem ochrony IP44  Amilia wygląda bardzo dyskretnie i z pewnością wkomponuje się w każde otoczenie. Biały klosz ze szkła zapewnia przytulne i delikatne rozchodzenie się światła emitowanego przez dwie żarówki E27. Stopień ochrony IP44 wskazuje, że uszczelnienie jest dobre, a woda i brud praktycznie nie mają szans dostać się do wnętrza lampy. Dzięki temu lampę możemy z powodzeniem zamontować w łazience lub innym wilgotnym pomieszczeniu.  Pobierz:   Instrukcja obsługi                    (349 KB) 
579;  Lampa sufitowa LED Henja, ściemniana 3-stopniowo ;48;"https://lw-cdn.com/images/B5086E9A30D9/k_92591c533b1127fb50ce69eeedd8f8e1;w_353;h_353;q_70/lampa-sufitowa-led-henja-sciemniana-3-stopniowo.jpg"; 199,92zł ;Ozdobna lampa sufitowa LED Henja o krawędzi w kolorze starego mosiądzu i kopulastym kloszu ze szkła z wytrawioną powierzchnią, trzystopniowo ściemniana za pomocą przełącznika ściennego  Henja ma okrągły kształt podstawowy i jest lampą o kunsztownych kształtach. Ta lampa sufitowa LED jest zasilana energooszczędnymi, ciepłobiałymi diodami LED i wytwarza przyjemne światło, które idealnie pasuje do domowych wnętrz. Nad diodami LED umieszczona jest ładnie zdobiona szklana kopuła, która składa się w przeważającej części z trawionego szkła, ale posiada również kilka przezroczystych miejsc, dzięki czemu wygląda wyjątkowo niepowtarzalnie. Na dole znajduje się mały metalowy czubek, a na górze dekoracyjna metalowa krawędź w kolorze starego mosiądzu, doskonale dopełniająca wygląd tej lampy sufitowej LED Henja. Nadaje się szczególnie do wnętrz urządzonych w stylu klasycznym!   Lampę sufitową LED można przyciemnić trzystopniowo (100%/50%/10%/off) za pomocą przełącznika ściennego, co sprawia, że oświetlenie zapewniane przez lampę Henja jest szczególnie komfortowe.  Pobierz:   Instrukcja obsługi                    (742 KB) 
580;  Malu lampa sufitowa z półmatowego szkła mlecznego ;48;"https://lw-cdn.com/images/83958183CDF3/k_a89850e605bf04c8074e4f25395c42f9;w_353;h_353;q_70/malu-lampa-sufitowa-z-polmatowego-szkla-mlecznego.jpg"; Special Price  681,22zł ;Ponadczasowy klasyk w białej szacie: lampa sufitowa Malu emituje przyjemne światło a dzięki oszczędnemu, nowoczesnemu wzornictwo może być uniwersalnie stosowana  Lampę sufitową Malu z kloszem z półmatowego szkła mlecznego można umieścić nad stołem w jadalni, lecz równie dobrze będzie się prezentowała w przedpokoju lub w sypialni. Jest to propozycja o ponadczasowym charakterze, która zapewni przyjemne oświetlenie i wysoką trwałość. Można w niej zastosować żarówkę energooszczędną. 
581;  Wiebke – lampa sufitowa w stylu Tiffany ;48;"https://lw-cdn.com/images/B8B91273DF3A/k_bb3dcf6f42c4c6283998218f02d26fa6;w_353;h_353;q_70/wiebke-lampa-sufitowa-w-stylu-tiffany.jpg"; Special Price  528,37zł ;Lampa sufitowa Wiebke, fason Tiffany  Klosz lampy sufitowej Wiebke składa się z malutkich białych szklanych płytek. Półkulisty klosz montowany jest na suficie za pomocą metalowego elementu, pełniącego rolę dystansu. Światło emitowane przez tę lampę sufitową nie oślepia i zapewnia przytulną atmosferę. Lampa ta nadaje się również do zapewniania oświetlenia ogólnego wielu pomieszczeń, na przykład salonów, kuchni czy korytarzy.  
582;  Helestra Theia oświetlenie lustra LED, 120 cm ;37;"https://lw-cdn.com/images/7B5AA7C5A610/k_85da1657a5b0a98aecd0d521a0fd2c79;w_353;h_353;q_70/helestra-theia-oswietlenie-lustra-led-120-cm.jpg"; 1195,04zł ;Kinkiet łazienkowy LED nad lustro Theia o długości 120 cm z błyszczącym chromowanym wykończeniem  Diody LED wbudowane w długi kinkiet łazienkowy nad lustro Theia emitują swoje światło o barwie ciepłej bieli (2 900 K) w górę i w dół, dzięki czemu jasno oświetlony jest nie tylko obszar przed lustrem, ale również całe pomieszczenie, które rozświetla emitowane w górę światło pośrednie.. Wąski i długi kinkiet łazienkowy LED nad lustro z błyszczącym chromowanym wykończeniem wyposażony jest na dole i na górze w satynowaną pokrywę i chroniony przed wodą rozpryskową, co gwarantuje stopień ochrony IP44.  
583;  Tom Dixon Beat Wall kinkiet, czarny/mosiądz ;37;"https://lw-cdn.com/images/6505EF346D1B/k_acd75b9490257c1b907b5c68cd2b47e2;w_353;h_353;q_70/tom-dixon-beat-wall-kinkiet-czarny-mosiadz.jpg"; 1620,24zł ;Minimalizm w najpiękniejszej formie - lampa ścienna Beat Wall  Wyraźne formy w charakterystycznym wzornictwie serii, która osiąga swoją niezależność dzięki przemyślanym detalom, składają się na ogólny wygląd lampy ściennej Beat. Wysokiej jakości mosiądz jest ręcznie bity. Na zewnątrz prezentuje się w matowo-czarnej powłoce proszkowej. Wnętrze lśni mosiądzem, dzięki czemu światło wydaje się jeszcze cieplejsze i tworzy modny kontrast z ciemną stroną zewnętrzną.  Klosz w kształcie lejka można odchylać na boki, dzięki czemu można indywidualnie wpływać na kierunek padania światła. Światło wydobywa się tylko przez skierowany w dół otwór klosza i oświetla konkretnie żądany obszar. Beat Wall jest również idealna jako lampa do czytania obok łóżka lub kanapy, ponieważ można ją wygodnie obsługiwać za pomocą wbudowanego przełącznika ściemniacza na okrągłym uchwycie ściennym.  Seria produktów Beat została zaprojektowana przez Toma Dixona i cieszy się ogromną popularnością na całym świecie. Proste mosiężne garnki do gotowania i tradycyjne naczynia na wodę z Indii były źródłem inspiracji dla ważnego brytyjskiego projektanta. Pobierz:   Specyfikacja techniczna                    (624 KB) 
