;Nazwa;Kategoria;zdjecie;Cena zawiera podatek. (brutto);Opis
135;  Lampa stojąca Thea z czarno-złotym kloszem ;35;"https://lw-cdn.com/images/3094832E68D9/k_a4285037fd47ad1cd6b44d2ea64c4d17;w_353;h_353;q_70/lampa-stojaca-thea-z-czarno-zlotym-kloszem.jpg"; 723,50zł ;Doskonałej jakości lampa stojąca Thea z trójnożną drewnianą podstawą i czarno-złotym kloszem  Lampa stojąca Thea z trójnożną podstawą , wykonaną z doskonałej jakości sklejki drewnianej i czarno-złotym kloszem z tkaniny chintz to lampa, która łączy w sobie dwa modne designy. Czarno-złote lampy wszelkiego rodzaju można znaleźć w aktualnych poradnikach wnętrzarskich, podobnie jak trójnożne lampy stołowe i stojące. Połączenie ciemno lakierowanej podstawy ze sklejki i dużego klosza z tkaniny chintz, który na zewnątrz ma prosty czarny kolor, a wewnątrz lśni złotem, sprawia, że ta lampa stojąca, produkowana w Niemczech nie tylko jest odpowiednim obiektem wyposażeniowym w ramach wielu różnych stylów aranżacji, ale także zapewnia niezbędną przytulność w salonie lub sypialni. Kiedy tylko załączymy światło, dzięki refleksom świetlnym pojawiającym się na błyszczącej złotej powierzchni, we wnętrzu klosza pojawia się ekskluzywny blask.  Thea przekonuje nie tylko swą designerską jakością, ale także najlepszą technologią. Pod czarną dekoracyjną tkaniną, z której wykonano klosz, skrywa się folia nośna o jakości B1, która sprawia, że niełatwo ulega ona zapłonowi. Za pomocą śruby regulacyjnej tę lampę stojącą można regulować na wysokość w zakresie od 140 cm do 160 cm wysokości, co pozwala na jej indywidualne dostosowanie do warunków panujących w pomieszczeniu. Przełącznik jest łatwo dostępny, ponieważ jest zamontowany bezpośrednio na lampie.  Pobierz:   Instrukcja obsługi                    (1.6 MB) 
136;  Lampa stojąca LED Marija w kolorze czarnym ;35;"https://lw-cdn.com/images/3EC61C067F86/k_93c7197a8309d4e621bf41040c9c396a;w_353;h_353;q_70/lampa-stojaca-led-marija-w-kolorze-czarnym.jpg";1116,99zł;Nowoczesna lampa stojąca Marija z diodami LED w kolorze czarnym i złotym  Zamontowana centralnie w okrągłej podstawie, zakrzywiona rura z diodami LED wygina się delikatnie w górę. Z nią połączona jest metalowa przesłona w kolorze czarnym, która jest również lekko wygięta i tworzy zdecydowanie rustykalną atmosferę, natomiast tylna strona przesłony jest utrzymana w kolorze złotym. Lampa stojąca LED Marija jest więc elementem przyciągającym wzrok o każdej porze dnia. Oczywiście jest to szczególnie widoczne, gdy światło jest włączone, ponieważ oświetlenie o barwie ciepłej bieli nie tylko oświetla pomieszczenie, ale również kieruje uwagę obserwatora na artystycznie i harmonijnie zaprojektowaną lampę. Ta wąska lampa stojąca Marija idealnie nadaje się do zastosowania w rogu pomieszczenia lub bezpośrednio w pobliżu kompletu wypoczynkowego.  Lampa stojąca może być ściemniana w trzech stopniach.  Pobierz:   Instrukcja obsługi                    (304 KB) 
137;  KARE Salotto lampa podłogowa, regulacja wysokości ;35;"https://lw-cdn.com/images/517A9E384033/k_cecfa5d3a9765ef0aae825f3fbf4372c;w_353;h_353;q_70/kare-salotto-lampa-podlogowa-regulacja-wysokosci.jpg";725,12zł;
138;  Luceplan Counterbalance lampa stojąca LED, czarna ;35;"https://lw-cdn.com/images/6D1F54EFDEE5/k_24339dcf5e8aae1259d0a8e5a03ce260;w_353;h_353;q_70/luceplan-counterbalance-lampa-stojaca-led-czarna.jpg"; 2344,63zł ;"Lampa podłogowa LED o regulowanej wysokości Przeciwwaga z Luceplanu  Purystycznie zaprojektowana przeciwwaga lampy podłogowej LED korzysta ze specjalnego mechanizmu przesuwnego, który pozwala na płynną regulację wysokości aluminiowej głowicy oprawy w kształcie maski na całej długości pręta. Głowica posiada jeszcze jedną szczególną cechę, a mianowicie przełącznik ściemniacza, który umożliwia regulację światła w trzech stopniach: 0 procent, 50 procent, 100 procent.   Głowica jest również bardzo elastyczna w kierunku poziomym; można ją przechylać o 90° i obracać o 360°. Przeciwwaga oferuje więc największą możliwą elastyczność, której na pierwszy rzut oka nie można zakładać w przypadku tej bardzo prosto skonstruowanej oprawy. "
139;  Estetyczna lampa stojąca Costanza ;35;"https://lw-cdn.com/images/ADF06DF72389/k_80000ebd6b54f7057f281e48ffacde6e;w_353;h_353;q_70/estetyczna-lampa-stojaca-costanza.jpg"; 1608,86zł ;Costanza - lampa stojąca o nowoczesnej elegancji ze ściemniaczem  Estetyczna i treściwa lampa stojąca Costanza została zaprojektowana w 1986 roku przez Paolo Rizzatto, który postawił na to, co najważniejsze, a mianowicie prostokątną oprawę z aluminium i stożkowy klosz z białego poliwęglanu. Klosz jest przymocowany do oprawy za pomocą dwóch uchwytów i kołysze się, gdy się do poruszy, ale nie spada. Teleskopowa podstawa pozwala na regulację wysokości w zakresie od 120 cm do 160 cm, z kolei ściemniacz dotykowy pozwala na dostosowanie jasności światła do sytuacji.  
140;  Elastyczna lampa stojąca Tolomeo Reading Floor ;35;"https://lw-cdn.com/images/4F6408D0C211/k_c5d8a9d1ba94d3a51f15ad99dc1afbba;w_353;h_353;q_70/elastyczna-lampa-stojaca-tolomeo-reading-floor.jpg"; 1286,91zł ;Perfekcyjna lampka do czytania z nagrodzonym włoskim wzornictwem  Lampa stojąca Tolomeo Lettura należy do unikalnej serii lamp Tolomeo włoskiego producenta lamp Artemide. Perfekcyjnie przemyślana pod względem funkcjonalności i ponadczasowa pod względem wzornictwa. Lampa stojąca jest wyposażona w obudowę z powlekanej aluminium stali i dwa ruchome przeguby. Te przeguby umożliwiają zmienne dopasowanie wysokości i szerokości lampy stojącej. Również wyposażona w przegub, a przez to swobodnie ruchoma i obrotowa jest głowica lampy z matowo anodowanego aluminium. Ta swoboda ruchów sprawia, że lampa stojąca Tolomeo Lettura jest idealną lampą do czytania, niezależnie od tego, czy zostanie ustawiona w gabinecie, czy też obok ulubionego fotela. Włącznik lampy stojącej został umieszczony bezpośrednio na głowicy, dzięki czemu możliwe jest wygodne włączanie i wyłączanie bez konieczności wstawania.   Jedyne w swoim rodzaju wzornictwo, które wywodzi się z końca lat 80-tych i które powstało podczas opracowania lampy biurkowej, jest dziełem dwóch architektów i projektantów, Michele De Lucchi i Giancarlo Fassina. Różne lampy serii Tolomeo zostały nagrodzone i wyróżnione międzynarodowymi nagrodami za wzornictwo. Lampa stojąca Tolomeo Lettura pochodzi z roku 1990 i ze względu na swoją ponadczasową elegancję wciąż stanowi obiekt pożądania. Pobierz:   Instrukcja obsługi                    (1.2 MB) 
141;  MARKET SET Singapour DBL lampa stojąca ;35;"https://lw-cdn.com/images/D8526D6DED5E/k_8f7ee4409147ce0727de2c365b9ae9ca;w_353;h_353;q_70/market-set-singapour-dbl-lampa-stojaca.jpg";2317,90zł;Designerska lampa podłogowa Singapour z atrakcyjnym podwójnym kloszem  Splot rattanowy, z którego wykonany jest wewnętrzny, stożkowy klosz lampy podłogowej Singapour DBL, nadaje tej pięknej lampie dodatkowej niepowtarzalnie azjatycki charakter, który idealnie nadaje się do oświetlania np. kącika wypoczynkowego w salonie. Przy włączonym oświetleniu struktura wikliny efektownie wyróżnia się także pod dwukolorowym kloszem z lnu. Singapour jest wygodnie włączany i wyłączany za pomocą przełącznika nożnego na kablu.  Stylowo zaprojektowana lampa podłogowa, która doda tego czegoś do wielu stylów wnętrz i wniesie przytulną atmosferę do salonów i sypialni.  - Wyposażony w kabel tekstylny  - Projekt: MARKET SET (Francja) 
142;  Rdzawa trójnożna lampa stojąca Xirena I ;35;"https://lw-cdn.com/images/0E8A90DE692B/k_6585653a270e5c240947488811d5c40d;w_353;h_353;q_70/rdzawa-trojnozna-lampa-stojaca-xirena-i.jpg";548,70zł;Duża, przyciągająca wzrok lampa stojąca Xirena I wykonana z metalu w kolorze rdzy  Lampa stojąca Xirena I zasadniczo różni się od klasycznych lamp stojących, gdyż o jej wyjątkowości decydują futurystyczny wygląd, trójnożna podstawa i odchylany, okrągły klosz, które niezawodnie przyciągają wzrok. Trzy nogi mają możliwość regulacji wysokości, dzięki czemu lampę stojącą Xirena I można nie tylko dowolnie ustawiać, ale także regulować wysokość jej strumienia świetlnego. Duży klosz można odchylać, co umożliwia wybór dokładnej wysokości i kąta nachylenia oraz zapewnia w pomieszczeniu ukierunkowane światło punktowe. Dzięki pomalowanemu na rdzawy kolor metalowi i nietypowemu kloszowi lampa stojąca Xirena I sprawdza się w nowoczesnych pokojach i podkreśla ich wygląd nawet wtedy, gdy jest wyłączona.  
143;  serien.lighting Reflex² S lampa stojąca LED ;35;"https://lw-cdn.com/images/6E8C20A49AB8/k_6ab2d1785ab516ed18378928b0797f2c;w_353;h_353;q_70/serien-lighting-reflex-s-lampa-stojaca-led.jpg"; 2816,18zł ;Reflex² - minimalistycznie zaprojektowany naświetlacz sufitowy z aluminium  Reflex² to prosta, nowoczesna oprawa podłogowa LED, która emituje pośrednie światło do pomieszczenia przez sufit, zapewniając w ten sposób całkowicie nieoślepiające oświetlenie w biurze, w prywatnych pokojach lub w publicznych salonach. Oprawa, pomyślana jako współczesne ujęcie klasycznej oprawy sufitowej, prezentuje się w formie otwartego prostopadłościanu, którego kontury wyznaczają smukłe, zaokrąglone od wewnątrz aluminiowe rozpórki. Otwarty, liniowy design sprawia, że oprawa staje się minimalistycznym obiektem oświetleniowym w pomieszczeniu. Jasność można regulować za pomocą wbudowanego w podstawę ściemniacza, a funkcja dim-to-warm daje cieplejsze światło w zakresie od 3 000 K do 2 200 K.  Reflektor sufitowy LED Reflex² został zaprojektowany przez Jeana-Marca da Costę. Urodzony w Szwajcarii projektant założył wraz z Manfredem Wolfem firmę serien.lighting, która jest inicjatorem i innowatorem w zakresie wzornictwa, technologii i metod produkcji. 
144;  Lampa podłogowa Flechtwerk, lejek, grafit ;35;"https://lw-cdn.com/images/A55880846A7F/k_aca52b48e1bcc85f799cb2644b1409e7;w_353;h_353;q_70/lampa-podlogowa-flechtwerk-lejek-grafit.jpg";754,39zł;Wspaniała designerska lampa podłogowa z wikliny z niesamowitymi efektami świetlnymi  Jak większość produktów designerskich, także ta lampa podłogowa posiada różnego rodzaju cechy szczególne, z których nie wszystkie rzucają się w oczy na pierwszy rzut oka. Optyka jest jednak oczywiście jedną z rzeczy, które natychmiast otwierają się przed widzem. Ciemny klosz otwiera się ku górze w kształcie lejka i tym samym przypomina pod względem funkcji również uplighter. Efekt świetlny jest podobnie przytulny, ale klosz designerskiej lampy podłogowej Flechtwerk punktuje wyjątkową strukturą, która również przypomina szachownicę. Pominięcia w kloszu i małe, grafitowe elementy przeplatają się w stałej strukturze i są odpowiedzialne za elegancki efekt świetlny po włączeniu lampy, który oddziałuje nie tylko bezpośrednio na lampę, ale jeszcze na otaczające ją powierzchnie projekcyjne, na których ukazuje się wspaniały wzór światła i cienia.  Klosz, który jest produkowany w Niemczech, nie jest wykonany z plastiku, ale z innowacyjnego biomateriału, który charakteryzuje się lekkością, stabilnością i możliwością wycierania, bazą materiałową są wyłącznie surowce odnawialne, a ponadto jest wolny od ropy naftowej i składników toksycznych. Produkcja w drukarce 3D odbywa się przy zerowej emisji i wykorzystaniu zielonej energii elektrycznej, a także idea zero odpadów (zużywane jest tylko to, co faktycznie stanowi część klosza) jest zgodna z ideą zrównoważonego rozwoju, którą projektanci kierują się przy produkcji swoich lamp. 
145;  Artemide Tolomeo lampa podłogowa E27 aluminium ;35;"https://lw-cdn.com/images/DB3BE549CA76/k_5930c03a6889e1638fc907f2b1153d4d;w_353;h_353;q_70/artemide-tolomeo-lampa-podlogowa-e27-aluminium.jpg"; 1841,38zł ;Lampa stojąca o zmiennej regulacji Tolomeo  Lampa stojąca Tolomeo, zaprojektowana przez Michele De Lucchi i Giancarlo Fassina dla włoskiego producenta lamp Artemide, może być regulowana za pomocą specjalnego mechanizmu zarówno pod względem wysokości, jak i rozpiętości. Tworząc już w roku 1986 lampę stołową Tolomeo, Michele De Lucchi zainspirował się Trabucchi, tradycyjnymi żurawiami rybackimi rybaków z Apulii. W przypadku tych żurawi drążki, do których przymocowano sieć, są utrzymywane przez liny. Zasadę, zgodnie z którą za pomocą ramienia podnoszącego i liny można zawiesić drążek, de Lucchi wykorzystał w swoim modelu Tolomeo.  Ponadczasowy wygląd sprawia również, że lampa stojąca Tolomeo jest obiektem wyposażenia wnętrz dla każdego stylu mieszkania.  - wysokiej jakości produkt firmy Artemide Pobierz:   Specyfikacja techniczna                    (182 KB)    Instrukcja obsługi                    (2.7 MB) 
146;  Lampa stojąca Romeo Soft F o błogim świetle ;35;"https://lw-cdn.com/images/197E86B227D4/k_95eed6a9ad46ebfdd89c64d540fe9c6e;w_353;h_353;q_70/lampa-stojaca-romeo-soft-f-o-blogim-swietle.jpg"; 4776,34zł ;Ponadczasowy klasyk: lampa stojąca ROMEO SOFT T1 firmy FLOS emituje ciepłe światło, które zaprasza do poczucia się komfortowo  Można by pomyśleć, że plisowany klosz jest tak stary, jak historia samej lampy. Słowo „plisa” pochodzi z języka francuskiego i oznacza coś „ułożonego w fałdy”, co bez wątpienia dotyczy również tego przypadku. Dzięki fałdom, które wyglądają bardzo szykownie, klosz przepuszcza w kilku miejscach mniej światła niż w innych, przez co, w połączeniu z tworzywem w kolorze kremowym, powstaje ciepły promień światła. Lampa wygląda tak samo pięknie w klasycznie, jak i w nowocześnie urządzonych pomieszczeniach.   Firma FLOS istnieje już od ponad 50 lat, projektując niezwykłe i wysokiej jakości lampy dzięki zespołowi znanych projektantów. Jej produkty znane są na całym świecie i były wielokrotnie wyróżniane. Pobierz:   Instrukcja obsługi                    (708 KB)    Specyfikacja techniczna                    (312 KB)    Photometric Data LDT                    (3 KB) 
147;  KARE Nature Straight lampa podłogowa z drewna ;35;"https://lw-cdn.com/images/439F0F23AC47/k_e34fc6684a3b8da4510e1198979059c5;w_353;h_353;q_70/kare-nature-straight-lampa-podlogowa-z-drewna.jpg";2247,07zł;Lampa stojąca Nature Straight - każdy egzemplarz jest unikatem  W przypadku lampy stojącej Nature Straight nowoczesna elegancja spotyka się z czystą naturą. W Indonezji zbierane jest dryfujące drewno ukształtowane przez morze. Pojedyncze znaleziska są przetwarzane na indywidualne lampy i czynią każdą z nich niepowtarzalnym okazem. Naturalnie rosnące drewno na solidnej stopie - taka jest podstawa lampy stojącej Natur Straight. Spoczywający na niej klosz, który wygląda szlachetnie i elegancko, jest wykonany z bawełny. Został on zaprojektowany w kolorze czarnym na zewnątrz i złotym wewnątrz, dzięki czemu świecące światło jest bardzo przytulne.   Każdy egzemplarz lampy stojącej Straight jest unikalny i może różnić się od wersji pokazanej na zdjęciu kształtem, fakturą i kolorem elementu z dryfującego drewna.Pobierz:   Instrukcja obsługi                    (433 KB) 
148;  Lucande Filoreta lampa podłogowa biała ;35;"https://lw-cdn.com/images/BAA3A911BF9C/k_d6ef06c291cd9fa8c955d9384ecd1052;w_353;h_353;q_70/lucande-filoreta-lampa-podlogowa-biala.jpg"; 418,62zł ;Biała lampa podłogowa Filoreta z mosiężnymi detalami - stylowy styl połowy wieku  Ta lampa podłogowa posiada płaski, okrągły klosz wykonany z ciężkiego, wysokiej jakości metalu oraz filigranową, trójnożną ramę, która również jest wykonana z metalu. Oba elementy utrzymane są w ponadczasowej, bardzo harmonijnej bieli, a pomiędzy nimi, pod oprawami lamp, znajduje się metalowy element ze szczotkowaną mosiężną powierzchnią, dzięki czemu powstaje niewielki, ale warty zobaczenia kontrast. O tym, że w projekcie lampy podłogowej, która została wykonana zgodnie z normami projektowymi, położono nacisk na wybrane detale świadczy również fakt, że kabel pokryty tkaniną ze zintegrowanym włącznikiem nożnym jest dopasowany kolorystycznie do elementu mosiężnego. Filoreta to niewątpliwie szlachetnie wyglądająca oprawa, inspirowana stylem hip retro w połowie wieku, co widać po zredukowanych kształtach geometrycznych i ogólnej ekspresji.   Ponieważ metalowy klosz sam w sobie jest nieprzezroczysty, światło jest skierowane wyłącznie w dół i wydaje się być przyjemnym, pozbawionym olśnień światłem otoczenia, natomiast oświetlenie powierzchni w dół towarzyszy wyraźnej jasności, ponieważ trzy gniazda E27 są dostępne do montażu z indywidualnym wyborem źródła światła.   Dzięki wszystkim swoim cechom, Filoreta to luksusowa gama opraw oświetleniowych, która łączy prostą elegancję z solidną konstrukcją i jest dobrze odbierana w wielu pomieszczeniach mieszkalnych. Pobierz:   Instrukcja obsługi                    (288 KB) 
